player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAngelo Williams,2972,HB,CAR,13,2.3,9,72.5,,0,0,0,12.1,4,14,5,0,48.9,58.1,65.6,58.0,52.9,0.0,0,1,30,16.6,43,259,2,29,81.5,211,1.2,3,78.3,40,0,2.7,7,252,211,7.3,8.7,1.19
Johnnie Lee Higgins,3715,WR,OAK,14,13.3,0,47.5,,0,0,0,24.0,6,14,23,0,27.6,75.1,57.4,,55.8,0.0,0,3,33,0.0,0,245,0,19,92.7,227,27.3,67,37.8,40,0,72.7,178,263,42,2.2,13.8,1.16
Deon Butler,5014,WR,SEA,16,14.3,2,37.5,,0,0,0,16.7,3,9,29,0,38.1,73.0,56.6,,54.2,0.0,0,1,32,0.0,0,216,0,15,95.8,207,5.1,11,41.1,40,0,94.9,205,175,52,3.5,11.7,0.85
Julius Jones,1764,HB,SEA,14,-3.2,4,87.5,,0,0,0,5.4,2,10,29,0,72.2,90.6,59.3,55.9,58.5,0.0,0,0,49,23.1,68,295,0,35,74.9,221,0.0,0,107.5,40,2,2.7,8,232,353,10.1,6.6,1.05
Keenan Burton,4442,WR,SL,9,9.8,1,62.5,,0,0,0,0.0,0,17,26,0,86.1,75.7,67.7,66.1,66.1,0.0,0,5,25,0.4,1,257,0,25,94.6,243,31.1,80,40.9,40,0,68.9,177,253,92,3.7,10.1,1.04
Devin Aromashodu,3178,WR,CHI,9,11.7,0,60.0,,0,0,0,7.7,2,16,6,0,62.3,75.3,83.9,,83.3,0.0,0,4,39,0.0,0,163,0,24,96.3,157,8.6,14,76.9,40,4,91.4,149,298,76,3.2,12.4,1.9
Cadillac Williams,2222,HB,TB,16,0.9,3,74.4,,0,0,2,9.4,3,11,30,0,58.3,81.8,59.7,55.8,57.0,0.0,0,1,22,28.8,106,368,2,29,66.8,246,0.5,2,102.6,39,3,1.4,5,221,222,7.7,7.6,0.9
Early Doucet,4395,WR,ARZ,11,6.6,8,79.5,,0,0,0,13.9,5,21,1,0,42.6,76.8,67.2,66.8,65.7,0.0,0,1,29,0.4,1,229,0,31,96.5,221,70.7,162,120.0,39,3,29.3,67,359,198,6.4,11.6,1.62
Knowshon Moreno,4935,HB,DEN,16,0.2,5,73.7,,0,0,1,9.7,3,10,10,2,56.1,51.9,58.0,74.6,38.9,0.0,0,2,27,18.1,60,332,1,28,78.0,259,0.3,1,82.9,38,2,3.3,11,217,228,8.1,7.8,0.84
Lance Long,4648,WR,KC,8,8.1,1,52.6,,0,0,0,20.0,5,6,16,0,29.4,74.8,47.8,,48.4,0.0,0,2,30,0.0,0,186,0,20,94.6,176,65.6,122,43.5,38,0,30.6,57,178,79,4.0,8.9,1.01
Mike Furrey,726,WR,CLV,13,6.5,1,57.9,,0,0,0,8.3,2,12,8,0,60.7,74.9,52.1,,51.7,0.0,0,2,22,0.0,0,237,0,22,96.2,228,75.9,180,45.9,38,0,24.1,57,160,56,2.5,7.3,0.7
Malcolm Kelly,4365,WR,WAS,16,12.0,4,65.8,,0,0,0,0.0,0,15,32,0,85.7,75.5,61.0,,59.1,0.0,0,3,84,0.0,0,348,2,25,96.6,336,16.4,57,62.1,38,0,83.6,291,347,189,7.6,13.9,1.03
Darrius Heyward-Bey,4930,WR,OAK,11,19.3,0,23.7,,0,0,0,35.7,5,8,23,0,26.1,72.0,47.6,,44.3,0.0,0,3,24,0.0,0,339,0,9,95.3,323,3.8,13,16.6,38,1,96.2,326,124,14,1.6,13.8,0.38
Alge Crumpler,805,TE,TEN,16,4.5,3,73.0,,0,0,0,3.6,1,9,31,1,75.5,26.7,73.7,71.4,53.8,85.8,242,3,27,25.9,73,282,1,27,73.0,206,7.1,20,63.1,37,1,0.4,1,222,111,4.1,8.2,1.08
John Paul Foschi,2046,TE,CIN,16,5.1,3,75.0,,0,0,0,6.9,2,10,7,1,66.0,27.0,59.1,49.8,51.7,68.1,213,0,27,18.2,57,313,6,27,76.4,239,16.0,50,113.2,36,2,2.2,7,260,135,5.0,9.6,1.09
Maurice Morris,1061,HB,DET,14,0.2,0,72.2,,0,0,0,10.3,3,7,11,0,55.9,73.6,52.7,50.3,57.1,0.0,0,2,19,23.2,53,228,1,26,71.9,164,1.8,4,63.4,36,0,1.3,3,210,207,8.0,8.1,1.28
Daniel Graham,1028,TE,DEN,16,3.3,9,77.8,,0,0,1,15.2,5,14,10,0,50.0,76.6,65.8,63.9,51.1,71.8,372,1,24,29.9,155,518,9,28,66.8,346,25.3,131,97.8,36,1,2.7,14,289,209,7.5,10.3,0.84
Correll Buckhalter,869,HB,DEN,14,-0.7,10,86.1,,0,0,1,6.1,2,8,10,0,68.2,37.8,60.3,35.5,61.9,0.0,0,0,30,24.4,67,275,1,31,72.4,199,1.5,4,94.4,36,0,3.6,10,240,266,8.6,7.7,1.21
Brian Leonard,3668,HB,CIN,15,0.5,4,88.9,,0,0,0,0.0,0,13,7,1,88.3,46.0,64.4,77.9,68.2,0.0,0,0,18,26.1,66,253,0,32,71.5,181,2.0,5,92.8,36,0,3.6,9,226,231,7.2,7.1,1.25
Joel Dreessen,2415,TE,HST,16,6.9,1,74.3,,0,0,0,3.7,1,16,13,0,65.7,76.0,67.2,72.4,57.5,89.4,345,2,25,20.7,80,386,0,26,77.5,299,8.8,34,87.8,35,1,1.0,4,320,145,5.6,12.3,1.07
Jacoby Jones,3689,WR,HST,14,12.9,3,77.1,,0,0,0,15.6,5,19,13,0,36.4,76.8,76.3,68.7,75.2,1.1,2,2,45,0.5,1,187,1,27,96.8,181,44.9,84,134.2,35,6,53.5,100,437,148,5.5,16.2,2.41
Jason Snelling,3860,HB,ATL,14,1.1,5,88.2,,0,0,1,3.2,1,13,2,1,78.0,59.7,61.7,80.2,59.4,0.7,2,0,38,27.9,80,287,1,30,69.0,198,4.9,14,108.3,34,1,1.7,5,260,223,7.4,8.7,1.31
Marshawn Lynch,3628,HB,BUF,13,-1.0,3,82.4,,0,0,0,12.5,4,7,4,0,39.9,54.7,58.5,76.4,48.9,0.0,0,0,35,26.5,56,211,2,28,71.6,151,1.9,4,90.6,34,0,3.8,8,195,229,8.2,7.0,1.29
Jeff King,3100,TE,CAR,16,6.2,0,75.8,,0,0,0,0.0,0,12,5,1,86.3,29.6,74.6,63.3,56.3,74.1,212,0,32,22.0,63,286,6,25,76.2,218,22.4,64,120.8,33,3,2.1,6,200,74,3.0,8.0,0.92
Marion Barber III,2326,HB,DAL,17,-0.8,0,78.8,,0,0,0,3.7,1,10,9,1,76.3,71.3,52.7,64.6,52.4,0.0,0,0,42,30.9,97,314,0,26,66.6,209,1.0,3,94.6,33,0,1.6,5,221,241,9.3,8.5,1.06
Joey Haynos,4711,TE,MIA,16,7.0,1,57.6,,0,0,0,9.5,2,13,17,1,56.9,24.2,70.1,54.1,57.1,79.3,188,1,21,19.8,47,237,2,19,78.1,185,11.8,28,78.1,33,2,6.8,16,162,107,5.6,8.5,0.88
Martellus Bennett,4375,TE,DAL,16,6.8,2,54.5,,0,0,0,28.0,7,10,9,0,28.3,74.3,64.0,63.0,46.1,66.7,190,0,21,23.5,67,285,6,18,72.6,207,13.7,39,71.0,33,0,18.2,52,186,76,4.2,10.3,0.9
Daniel Fells,3309,TE,SL,14,9.1,4,62.5,,0,0,0,13.0,3,12,26,1,46.8,24.3,59.7,52.0,57.4,56.9,111,1,25,8.2,16,195,4,20,88.7,173,26.7,52,92.8,32,2,10.3,20,237,95,4.8,11.9,1.37
Delanie Walker,3120,TE,SF,16,7.5,4,65.6,,0,0,0,4.5,1,11,28,1,73.5,26.6,62.9,76.1,57.2,37.1,99,2,39,4.9,13,267,2,21,90.6,242,40.4,108,61.1,32,0,21.7,58,233,158,7.5,11.1,0.96
Brian Westbrook,1094,HB,PHI,9,1.1,1,81.3,,0,0,0,0.0,0,8,24,0,86.1,85.5,60.9,58.3,61.3,0.6,1,0,34,22.0,39,177,0,26,74.0,131,9.6,17,104.2,32,1,10.2,18,208,211,8.1,8.0,1.59
Rashard Mendenhall,4337,HB,PIT,14,2.1,4,78.1,,0,0,0,10.7,3,13,25,0,54.0,61.3,64.4,53.6,53.6,0.0,0,1,26,25.3,70,277,1,25,71.5,198,11.6,32,98.0,32,1,2.5,7,261,245,9.8,10.4,1.32
Ryan Grant,2609,HB,GB,17,-0.2,3,84.4,,0,0,0,10.0,3,9,12,1,55.9,87.4,57.4,70.6,46.3,0.0,0,0,27,19.5,67,344,0,27,75.0,258,2.3,8,94.7,32,0,3.2,11,215,218,8.1,8.0,0.83
Jerheme Urban,1709,WR,ARZ,11,8.5,0,67.7,,0,0,0,4.5,1,11,1,1,59.2,28.2,54.6,,52.9,0.0,0,2,40,0.0,0,248,0,21,95.2,236,75.4,187,63.0,31,0,24.6,61,233,99,4.7,11.1,0.99
Sammy Morris,678,HB,NE,13,0.9,1,71.0,,0,0,0,15.4,4,11,19,0,40.2,37.7,61.1,81.1,59.6,0.0,0,1,35,9.7,12,124,0,22,85.5,106,2.4,3,74.0,31,0,15.3,19,195,197,9.0,8.9,1.84
Joshua Cribbs,2544,WR,CLV,16,9.2,2,64.5,,0,0,0,13.0,3,6,8,2,49.3,26.3,63.8,,51.2,0.7,1,1,35,0.0,0,152,0,20,92.8,141,30.9,47,71.8,31,1,65.1,99,139,93,4.7,7.0,0.99
Desmond Clark,529,TE,CHI,11,6.4,0,61.3,,0,0,0,13.6,3,7,6,0,44.9,74.1,65.4,51.0,52.2,79.7,177,1,26,12.2,27,222,0,19,86.5,192,11.7,26,80.7,31,2,4.1,9,145,55,2.9,7.6,0.76
Darren McFadden,4318,HB,OAK,12,4.2,5,70.0,,0,0,0,8.7,2,10,23,1,65.1,24.2,52.8,75.3,73.0,0.0,0,1,48,26.0,53,204,0,21,66.2,135,0.0,0,80.6,30,0,23.0,47,245,198,9.4,11.7,1.81
Jerramy Stevens,1035,TE,TB,16,7.7,1,50.0,,0,0,0,11.8,2,6,30,0,51.5,73.0,46.2,29.0,47.9,68.9,155,0,17,14.7,33,225,2,15,80.9,182,20.4,46,72.9,30,1,10.7,24,130,33,2.2,8.7,0.71
Rock Cartwright,1211,HB,WAS,11,-0.2,5,90.0,,0,0,0,0.0,0,9,32,0,86.5,85.8,61.8,55.7,79.6,0.0,0,0,51,12.2,20,164,0,27,84.1,138,2.4,4,111.4,30,1,6.1,10,242,251,9.3,9.0,1.75
Daniel Coats,3908,TE,CIN,17,4.8,2,53.3,,0,0,0,30.4,7,3,7,2,26.9,16.1,45.7,70.0,28.6,61.1,171,1,23,20.0,56,280,2,16,75.4,211,16.8,47,53.5,30,0,2.1,6,150,101,6.3,9.4,0.71
Leonard Pope,3017,TE,KC,13,5.8,4,69.0,,0,0,0,9.1,2,8,16,0,58.1,74.4,58.7,59.5,47.3,62.3,207,0,29,27.1,90,332,4,20,70.5,234,33.4,111,96.0,29,1,0.6,2,174,78,3.9,8.7,0.74
Brandon Jacobs,2327,HB,NYG,15,-2.1,3,62.1,,0,0,1,21.7,5,5,21,0,29.5,71.0,42.8,74.1,42.3,0.0,0,1,74,39.0,106,272,1,18,58.1,158,1.5,4,77.4,29,1,0.4,1,184,232,12.9,10.2,1.16
Ahmad Bradshaw,3866,HB,NYG,15,-2.2,8,72.4,,0,0,0,19.2,5,6,21,0,29.8,46.7,56.6,87.6,41.4,0.0,0,0,55,40.1,108,269,2,21,56.1,151,0.4,1,92.2,29,0,1.1,3,207,272,13.0,9.9,1.37
Marty Booker,487,WR,ATL,16,9.4,0,55.2,,0,0,0,5.9,1,9,2,0,53.3,73.8,58.7,67.9,57.1,0.0,0,3,27,1.0,2,198,0,16,93.9,186,71.2,141,46.0,29,1,28.3,56,181,56,3.5,11.3,0.97
Jordy Nelson,4350,WR,GB,14,12.1,2,79.3,,0,0,0,11.5,3,16,12,0,51.8,75.3,76.0,75.2,72.0,0.6,1,0,51,1.2,2,163,1,23,93.9,153,9.8,16,148.6,29,3,89.6,146,330,98,4.3,14.3,2.16
Dwayne Jarrett,3661,WR,CAR,13,12.0,1,58.6,,0,0,0,5.6,1,10,5,0,68.7,73.9,63.4,,60.1,0.0,0,0,30,0.0,0,208,1,17,94.7,197,36.1,75,90.6,29,1,63.9,133,196,47,2.8,11.5,0.99
Legedu Naanee,3788,WR,SD,16,5.6,1,85.7,,0,0,0,4.0,1,14,27,0,73.5,76.5,66.2,67.3,66.0,0.5,1,0,23,0.5,1,215,1,24,95.8,206,68.4,147,126.5,28,2,29.8,64,242,140,5.8,10.1,1.17
Le'Ron McClain,3753,FB,BLT,18,-1.9,6,78.6,,0,0,0,8.3,2,7,3,0,61.2,84.4,62.0,55.4,57.4,9.5,24,0,19,28.9,73,253,0,22,68.8,174,2.0,5,87.8,28,0,2.0,5,142,198,9.0,6.5,0.82
Brandon Stokley,498,WR,DEN,16,6.8,0,67.9,,0,0,0,13.6,3,16,10,0,46.6,74.4,59.7,,60.1,0.0,0,1,87,0.0,0,203,1,19,94.6,192,89.7,182,132.0,28,4,10.3,21,327,206,10.8,17.2,1.7
Shawn Nelson,5045,TE,BUF,12,6.3,0,60.7,,0,0,0,10.5,2,7,4,2,56.6,17.0,60.2,78.8,41.2,93.3,251,1,25,26.4,71,269,4,17,71.4,192,5.6,15,73.2,28,1,1.1,3,158,75,4.4,9.3,0.82
LaDainian Tomlinson,777,HB,SD,15,-0.8,2,82.1,,0,0,0,4.2,1,8,27,1,73.0,72.3,47.6,53.1,49.3,0.0,0,0,36,25.9,73,282,1,23,71.3,201,1.1,3,89.6,28,0,7.8,22,154,190,8.3,6.7,0.77
Domenik Hixon,3075,WR,NYG,14,11.6,2,53.6,,0,0,1,0.0,0,10,21,0,81.1,73.0,70.4,,65.0,0.0,0,2,61,0.0,0,154,1,15,91.6,141,23.4,36,56.7,28,1,76.6,118,187,105,7.0,12.5,1.33
Zach Miller,5104,TE,JAX,13,5.1,3,75.0,,0,0,0,8.7,2,10,15,0,60.3,75.2,66.4,75.5,68.0,32.5,38,0,62,2.6,3,117,0,21,91.5,107,37.6,44,119.9,28,2,16.2,19,212,145,6.9,10.1,1.98
Mewelde Moore,1840,HB,PIT,16,1.0,7,77.8,,0,0,0,4.5,1,9,25,0,72.3,82.5,58.6,65.4,70.1,0.0,0,0,19,34.7,85,245,1,21,59.6,146,5.7,14,115.0,27,2,2.0,5,153,177,8.4,7.3,1.05
Casey Fitzsimmons,1607,TE,DET,10,5.0,2,69.2,,0,0,0,10.0,2,6,11,1,55.6,27.1,65.3,78.3,58.9,35.0,43,0,12,11.4,14,123,1,18,87.0,107,44.7,55,80.3,26,0,9.8,12,128,73,4.1,7.1,1.2
Felix Jones,4336,HB,DAL,16,-1.3,2,88.5,,0,0,0,0.0,0,7,9,0,85.3,64.6,69.6,65.0,79.1,0.0,0,0,30,28.3,45,159,1,23,68.6,109,2.5,4,94.1,26,0,1.9,3,171,213,9.3,7.4,1.57
Brandon Jackson,3679,HB,GB,13,-1.2,3,84.6,,0,0,0,8.3,2,10,12,0,61.5,58.8,55.6,87.3,66.2,0.0,0,0,17,29.0,65,224,0,22,68.3,153,0.9,2,109.3,26,1,1.3,3,186,209,9.5,8.5,1.22
Leonard Weaver,2835,FB,PHI,17,0.9,2,68.0,,0,0,0,19.0,4,6,24,1,32.2,61.2,61.2,78.3,45.6,4.5,12,0,59,29.1,78,268,2,17,67.5,181,8.6,23,110.6,25,2,0.0,0,151,136,8.0,8.9,0.83
Jonathan Stewart,4327,HB,CAR,16,0.2,5,72.0,,0,0,0,10.0,2,7,5,0,56.1,61.0,71.1,43.6,58.0,0.0,0,0,19,27.0,51,189,1,18,70.9,134,1.1,2,98.6,25,1,1.1,2,139,135,7.5,7.7,1.04
Cedric Benson,2221,HB,CIN,14,0.6,5,83.3,,0,0,0,13.0,3,5,7,0,50.6,89.0,62.0,64.5,47.8,0.0,0,0,19,23.2,61,263,2,20,71.9,189,0.4,1,88.0,24,0,0.4,1,123,111,5.6,6.2,0.65
Justin Griffith,1433,FB,SEA,13,3.4,0,79.2,,0,0,0,5.0,1,5,29,1,69.6,25.7,64.9,57.3,47.7,5.4,8,1,25,15.5,23,148,0,19,83.1,123,1.4,2,83.7,24,1,13.5,20,118,83,4.4,6.2,0.96
Lance Moore,2718,WR,NO,10,7.1,1,79.2,,0,0,0,5.0,1,11,20,0,70.7,74.4,75.3,,72.2,0.0,0,1,22,0.0,0,111,0,19,96.4,107,30.6,34,109.2,24,2,69.4,77,185,62,3.3,9.7,1.73
Kenneth Darby,3862,HB,SL,16,-0.5,4,75.0,,0,0,0,10.0,2,6,26,0,56.3,80.7,56.6,59.2,58.5,0.0,0,0,13,14.0,16,114,1,18,82.5,94,2.6,3,81.3,24,0,6.1,7,96,114,6.3,5.3,1.02
Robert Royal,1151,TE,CLV,13,9.1,0,45.8,,0,0,0,31.3,5,7,8,0,26.9,71.5,57.1,75.3,34.2,68.2,180,1,29,20.8,55,264,0,11,76.9,203,23.5,62,59.4,24,1,5.7,15,130,39,3.5,11.8,0.64
Sean Ryan,1865,TE,KC,8,7.3,1,60.9,,0,0,1,22.2,4,7,16,1,29.5,25.9,53.7,45.5,49.2,66.7,176,2,43,27.7,73,264,4,14,67.0,177,27.3,72,70.0,23,2,2.7,7,135,53,3.8,9.6,0.76
Vonta Leach,2100,FB,HST,16,2.3,1,87.0,,0,0,0,9.1,2,5,13,0,58.1,74.4,56.4,30.1,53.3,0.0,0,0,26,11.3,22,194,2,20,87.6,170,0.0,0,109.2,23,1,1.0,2,155,111,5.6,7.8,0.91
Mike Tolbert,4740,FB,SD,16,0.4,1,78.3,,0,0,0,14.3,3,9,27,1,43.3,36.0,59.0,66.5,48.9,0.0,0,0,66,19.2,24,125,0,18,76.8,96,5.6,7,142.1,23,3,6.4,8,198,202,11.2,11.0,2.06
Chris Henry,2300,WR,CIN,8,20.6,1,54.5,,0,0,0,0.0,0,11,7,0,80.0,72.3,68.9,,68.2,0.0,0,1,73,0.0,0,144,0,12,93.1,134,4.2,6,103.6,22,2,95.8,138,236,65,5.4,19.7,1.76
Tashard Choice,4436,HB,DAL,18,0.5,5,72.7,,0,0,0,11.1,2,7,9,0,56.9,87.1,61.6,62.8,61.1,0.0,0,0,28,39.2,85,217,0,16,57.1,124,0.5,1,88.8,22,0,1.8,4,138,132,8.3,8.6,1.11
David Clowney,3773,WR,NYJ,15,13.3,1,63.6,,0,0,0,6.7,1,7,22,1,64.4,27.0,53.1,,52.6,0.0,0,1,53,0.0,0,183,0,14,95.6,175,22.4,41,87.5,22,1,77.6,142,191,49,3.5,13.6,1.09
Reggie Brown,2252,WR,PHI,15,16.5,4,40.9,,0,0,0,10.0,1,7,24,0,58.5,71.7,59.2,,58.6,0.0,0,1,43,0.0,0,192,0,9,93.2,179,7.3,14,46.6,22,0,92.7,178,155,36,4.0,17.2,0.87
Laurent Robinson,3691,WR,SL,3,12.6,1,59.1,,0,0,0,7.1,1,11,26,0,65.9,73.0,74.6,,73.2,0.0,0,0,45,0.0,0,89,0,13,92.1,82,12.4,11,98.1,22,1,87.6,78,167,43,3.3,12.8,2.04
Willis McGahee,1339,HB,BLT,17,-0.7,3,77.3,,0,0,0,5.6,1,6,3,0,69.0,72.7,61.6,72.4,75.8,0.0,0,0,14,24.4,21,86,1,17,73.3,63,3.5,3,116.7,22,2,2.3,2,105,132,7.8,6.2,1.67
Leon Washington,3062,HB,NYJ,7,2.1,0,68.2,,0,0,0,11.8,2,4,22,0,51.2,59.5,61.2,77.1,54.1,0.0,0,0,33,15.2,19,125,1,15,81.6,102,9.6,12,83.7,22,0,11.2,14,131,107,7.1,8.7,1.28
Evan Moore,4771,TE,CLV,5,11.9,0,57.1,,0,0,0,7.7,1,8,8,0,62.1,71.9,71.6,70.1,72.6,60.7,54,0,24,1.1,1,89,2,12,96.6,86,28.1,25,81.1,21,0,11.2,10,158,31,2.6,13.2,1.84
Derrick Ward,1949,HB,TB,14,0.6,1,95.2,,0,0,1,0.0,0,7,30,0,83.6,70.1,58.0,71.4,64.6,0.0,0,0,38,33.6,71,211,3,20,64.0,135,0.0,0,128.2,21,2,2.4,5,150,141,7.1,7.5,1.11
Michael Sellers,432,FB,WAS,15,4.0,1,76.2,,0,0,2,0.0,0,7,32,1,81.7,23.0,66.3,50.1,65.6,43.5,74,0,47,25.9,44,170,5,16,72.4,123,7.1,12,109.8,21,1,0.0,0,143,84,5.3,8.9,1.16
Jerious Norwood,3024,HB,ATL,10,3.0,2,90.5,,0,0,0,0.0,0,10,2,1,83.6,62.5,55.1,51.5,61.4,0.0,0,0,38,15.4,28,182,0,19,81.9,149,7.7,14,119.4,21,1,3.8,7,186,149,7.8,9.8,1.25
Earnest Graham,1613,FB,TB,13,5.9,1,70.0,,0,0,0,12.5,2,3,30,0,49.6,77.7,70.8,73.0,48.2,0.9,1,0,16,22.2,26,117,0,14,74.4,87,0.9,1,83.1,20,0,0.9,1,109,83,5.9,7.8,1.25
Gary Barnidge,4455,TE,CAR,13,15.3,2,60.0,,0,0,0,0.0,0,8,5,1,79.4,24.5,82.9,73.9,71.2,53.1,51,2,55,6.3,6,96,0,12,90.6,87,35.4,34,62.9,20,0,8.3,8,242,105,8.8,20.2,2.78
Ladell Betts,1063,HB,WAS,10,-1.1,4,85.0,,0,0,0,5.6,1,9,32,0,69.6,84.5,64.0,65.0,68.8,0.0,0,0,25,31.7,52,164,0,17,66.5,109,4.9,8,102.1,20,0,4.9,8,170,189,11.1,10.0,1.56
Chris Baker,1091,TE,NE,17,6.4,0,75.0,,0,0,1,0.0,0,6,19,0,81.1,73.0,73.1,75.2,54.0,71.3,233,1,36,37.0,121,327,3,15,60.2,197,23.5,77,107.1,20,2,4.9,16,144,33,2.2,9.6,0.73
Lex Hilliard,4518,HB,MIA,7,1.9,1,100.0,,0,0,0,0.0,0,5,17,0,84.1,80.5,69.8,43.1,76.0,0.0,0,0,18,31.5,39,124,0,20,67.7,84,8.9,11,132.9,20,2,6.5,8,158,121,6.1,7.9,1.88
Joey Galloway,117,WR,PIT,3,12.8,0,35.0,,0,0,0,22.2,2,3,25,0,31.8,69.5,49.7,,49.4,0.0,0,0,19,0.0,0,120,1,7,95.0,114,13.3,16,45.2,20,0,86.7,104,67,10,1.4,9.6,0.59
Larry Johnson,1343,HB,CIN,13,-0.9,2,78.9,,0,0,0,6.3,1,4,7,0,67.7,64.2,47.8,61.9,55.9,0.0,0,0,22,33.9,64,189,0,15,61.4,116,2.6,5,84.2,19,0,1.1,2,80,93,6.2,5.3,0.69
Thomas Jones,585,HB,NYJ,19,-0.8,0,63.2,,0,0,0,14.3,2,6,22,0,46.0,82.4,44.3,68.8,37.4,0.0,0,0,28,23.1,68,294,1,12,72.8,214,1.0,3,73.6,19,0,2.4,7,86,94,7.8,7.2,0.4
Chris Brown,1407,HB,HST,14,0.4,1,84.2,,0,0,0,5.9,1,1,13,0,66.7,62.3,53.4,58.2,53.2,0.0,0,0,12,33.1,60,181,0,16,64.1,116,1.1,2,82.9,19,0,1.1,2,74,65,4.1,4.6,0.64
Justin Fargas,1410,HB,OAK,12,-0.4,1,89.5,,0,0,0,5.6,1,5,23,0,68.7,72.4,57.9,59.9,62.4,0.0,0,0,14,46.7,91,195,2,17,51.3,100,0.0,0,91.4,19,0,2.1,4,113,122,7.2,6.6,1.13
LaRod Stephens-Howling,5164,HB,ARZ,18,3.3,2,68.4,,0,0,0,0.0,0,5,1,1,80.6,29.5,64.4,75.9,61.3,0.0,0,0,15,5.5,4,73,0,13,89.0,65,28.8,21,99.0,19,1,38.4,28,102,78,6.0,7.8,1.57
Brandon Lloyd,1436,WR,DEN,2,13.6,0,44.4,,0,0,0,20.0,2,5,10,0,56.7,70.6,68.3,,66.0,0.0,0,1,44,0.0,0,87,0,8,94.3,82,16.1,14,43.1,18,0,83.9,73,117,24,3.0,14.6,1.43
Demetrius Williams,3056,WR,BLT,13,17.8,2,50.0,,0,0,0,10.0,1,7,3,0,57.0,70.6,71.9,,71.1,0.0,0,2,34,0.0,0,124,0,9,91.9,114,19.4,24,58.3,18,1,80.6,100,154,15,1.7,17.1,1.35
Rashad Jennings,5174,HB,JAX,15,0.5,2,88.9,,0,0,0,0.0,0,4,15,0,81.7,82.4,59.8,73.1,69.2,0.0,0,0,14,22.2,26,117,0,16,75.2,88,0.0,0,90.0,18,0,0.9,1,101,101,6.3,6.3,1.15
Ronnie Brown,2219,HB,MIA,9,1.3,1,77.8,,0,0,0,6.7,1,5,17,0,66.7,75.6,60.7,71.9,58.8,0.5,1,0,27,33.5,63,188,0,14,60.6,114,4.8,9,89.4,18,0,1.6,3,98,88,6.3,7.0,0.86
Lousaka Polite,2152,FB,MIA,16,1.5,1,61.1,,0,0,0,15.4,2,3,17,0,43.8,42.8,77.7,73.5,45.8,3.1,7,0,10,31.7,72,227,1,11,67.0,152,1.3,3,65.5,18,0,1.8,4,51,47,4.3,4.6,0.34
Todd Watkins,3163,WR,OAK,11,18.1,0,44.4,,0,0,0,11.1,1,4,23,0,54.5,70.1,60.3,43.9,59.3,0.0,0,2,28,0.0,0,102,1,8,96.1,98,74.5,76,20.4,18,0,25.5,26,90,24,3.0,11.3,0.92
Michael Bush,3716,HB,OAK,15,-1.8,2,94.4,,0,0,0,5.6,1,3,23,1,71.4,54.1,56.6,84.0,45.7,0.0,0,0,17,38.9,82,211,0,17,57.3,121,0.0,0,91.0,18,0,2.4,5,105,141,8.3,6.2,0.87
Ben Patrick,3831,TE,ARZ,11,8.7,0,88.2,,0,0,1,6.3,1,7,1,0,65.6,73.0,77.0,62.0,58.4,66.7,118,0,28,17.5,31,177,3,15,79.7,141,23.7,42,152.0,17,2,2.8,5,188,59,3.9,12.5,1.33
Ernest Wilford,1841,TE,JAX,15,9.8,2,64.7,,0,0,0,8.3,1,6,15,0,60.2,71.5,56.9,41.8,52.7,57.4,108,0,30,10.1,19,188,1,11,87.8,165,35.6,67,105.8,17,1,5.9,11,123,40,3.6,11.2,0.75
Brian Clark,3271,WR,TB,13,10.4,0,35.3,,0,0,0,25.0,2,3,30,0,29.8,68.8,51.4,,52.1,0.0,0,1,17,0.0,0,81,1,6,95.1,77,34.6,28,22.9,17,0,65.4,53,65,14,2.3,10.8,0.84
Jim Kleinsasser,469,TE,MIN,18,5.8,0,70.6,,0,0,0,14.3,2,5,18,0,46.0,71.9,74.7,78.3,39.8,82.8,269,0,21,33.8,110,325,5,12,63.7,207,8.3,27,84.4,17,0,4.6,15,96,46,3.8,8.0,0.46
Brad Smith,3048,WR,NYJ,14,5.6,2,62.5,,0,0,0,9.1,1,3,22,0,58.9,78.5,60.9,,54.2,0.0,0,0,19,0.0,0,115,3,10,96.5,111,20.9,24,72.7,16,0,78.3,90,71,41,4.1,7.1,0.64
Brian Robiskie,4959,WR,CLV,10,16.6,1,43.8,,0,0,0,0.0,0,6,8,0,76.5,70.1,56.3,,55.7,0.0,0,2,43,0.0,0,146,0,7,96.6,141,13.7,20,26.6,16,0,86.3,126,106,47,6.7,15.1,0.75
Lawrence Vickers,3125,FB,CLV,16,0.9,2,50.0,,0,0,0,27.3,3,3,8,1,28.7,18.7,68.8,54.7,28.1,0.0,0,0,12,22.2,20,90,2,8,75.6,68,1.1,1,77.1,16,1,0.0,0,27,31,3.9,3.4,0.4
